architect,keyword,file_title,dimensions
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51781452584.jpg",3800x2850
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN.jpg",3705x2778
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51781062938.jpg",2861x3816
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51779994837.jpg",3796x2847
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51780823456.jpg",3809x2857
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51781461699.jpg",2829x3773
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51781454334.jpg",2811x3748
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51781654205.jpg",3859x2894
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51781456279.jpg",3867x2900
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51779993797.jpg",3785x2838
Jean Nouvel,Lobby,"File:Guthrie Theater, 2nd Street, Mill District, Minneapolis, MN - 51779987042.jpg",2587x3450
Jean Nouvel,Staircase,File:MNCARS ampliación 03.jpg,2592x1944
Jean Nouvel,Staircase,File:Palais Garnier Grand Escalier d'Honneur - Garnier 1880 vol2 plate8.jpg,1989x2771
Jean Nouvel,Staircase,File:Bury - Modèles de serrurerie - planche 17.jpg,6992x10680
Jean Nouvel,Staircase,File:Water Under The Canopy (250155755).jpeg,2048x1367
Jean Nouvel,Staircase,File:Palais Garnier plan d'ensemble - Nuitter 1875 p196 - Google Books.jpg,1057x1625
Jean Nouvel,Staircase,File:Abbaye de Port-Royal des Champs - Buste de Racine entre l'ancienne chaire et les piliers.jpg,1600x1048
Jean Nouvel,Auditorium,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36053914651).jpg",5184x3456
Jean Nouvel,Auditorium,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36146048276).jpg",5158x3414
Jean Nouvel,Auditorium,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36146045646).jpg",5184x3456
Jean Nouvel,Auditorium,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36146054526).jpg",5112x3360
Jean Nouvel,Auditorium,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36146047486).jpg",3456x5184
Jean Nouvel,Auditorium,"File:Main Auditorium, Copenhagen Concert Hall.jpg",1600x1200
Jean Nouvel,Auditorium,"File:Lyon City Tram - Opéra Nouvel - Place de la Comédie, Lyon (35340724885).jpg",4608x3456
Jean Nouvel,Auditorium,File:Oliviers du parc de la musique (Rome) (5880834600).jpg,1800x1200
Jean Nouvel,Auditorium,"File:Le KUMU, musée dart estonien (Tallinn) (7637583858).jpg",1536x1024
Jean Nouvel,Auditorium,"File:Le KUMU, musée dart estonien (Tallinn) (7643108702).jpg",1361x909
Jean Nouvel,Auditorium,"File:Le KUMU, musée dart estonien (Tallinn) (7637600166).jpg",1536x1024
Jean Nouvel,Auditorium,"File:Le KUMU, musée dart estonien (Tallinn) (7637594938).jpg",1536x1024
Jean Nouvel,Auditorium,"File:Le KUMU, musée dart estonien (Tallinn) (7637596210).jpg",1535x1024
Jean Nouvel,Auditorium,"File:Le KUMU, musée dart estonien (Tallinn) (7637585030).jpg",1365x1024
Jean Nouvel,Auditorium,"File:Le KUMU, musée dart estonien (Tallinn) (7637588430).jpg",1536x1024
Jean Nouvel,Auditorium,"File:Le KUMU, musée dart estonien (Tallinn) (7637586696).jpg",1365x1024
Jean Nouvel,Auditorium,File:Copenhagen Concert Hall - interior detail..jpg,800x600
Jean Nouvel,Auditorium,File:København - DR Koncerthuset (30964385486).jpg,5184x3456
Jean Nouvel,Auditorium,File:København - DR Koncerthuset (30999486555).jpg,5080x3391
Jean Nouvel,Auditorium,File:København - DR Koncerthuset (22821077418).jpg,5184x3456
Jean Nouvel,Auditorium,File:Palais Garnier plan d'ensemble - Nuitter 1875 p196 - Google Books.jpg,1057x1625
Jean Nouvel,Gallery,File:Serpentine Gallery Pavilion 2010 by Jean Nouvel - geograph.org.uk - 1983546.jpg,3648x2736
Jean Nouvel,Gallery,File:Serpentine Gallery Pavilion 2010 by Jean Nouvel (5071736857).jpg,1800x1350
Jean Nouvel,Gallery,File:Serpentine Gallery Pavilion 2010 by Jean Nouvel (5071737637).jpg,1800x1200
Jean Nouvel,Gallery,File:Serpentine Gallery Pavilion 2010 by Jean Nouvel (5068292443).jpg,1800x1242
Jean Nouvel,Gallery,File:Serpentine Gallery Pavilion 2010 by Jean Nouvel (5071737455).jpg,1800x1377
Jean Nouvel,Gallery,File:Serpentine Gallery Pavilion 2010 by Jean Nouvel (5066823191).jpg,1800x1350
Jean Nouvel,Gallery,File:Serpentine Gallery 10 years pop-up pavilions.jpg,1366x2048
Jean Nouvel,Gallery,"File:Barcelona. Design Museum. MBM (Martorell-Bohigas-Mackay-Capdevila-Gual) architects. 2001-2014. To the right, Torre AGBAR, Jean Nouvel architect (1999-2005) (16221002572).jpg",4288x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (13).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (33).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (18).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (12).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (07).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (30).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (19).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (32).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (05).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (31).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (16).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (27).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (03).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (10).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (26).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (06).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (11).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (09).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (29).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (08).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (04).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (22).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (17).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (14).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (21).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (28).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (01).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (24).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (02).JPG",4272x2848
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (15).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (25).JPG",2848x4272
Jean Nouvel,Gallery,"File:Serpentine Gallery Pavilion, London, July 2010 (20).JPG",4272x2848
Jean Nouvel,Gallery,"File:Jacques-Louis David, The Coronation of Napoleon edit.jpg",2200x1375
Jean Nouvel,Gallery,"File:Jean Louis Boussingault, Venus' fødsel, , KKShm1976-492, Statens Museum for Kunst.jpg",1600x1219
Jean Nouvel,Gallery,File:Venetian Walls and Tower 25.jpg,1200x1600
Jean Nouvel,Gallery,"File:""Portrait de P. M. Trétiakov"" d'Ilya Répine (Fondation Louis Vuitton, Paris).jpg",3892x5063
Jean Nouvel,Gallery,File:SerpentinePavilion2010.JPG,2816x2112
Jean Nouvel,Gallery,File:Niederbronn EgliseProt 03.JPG,3648x2736
Jean Nouvel,Gallery,File:Serpentine Pavilion X12.jpg,1200x960
Jean Nouvel,Library,File:University of Cyprus UCY New Library Building architect Jean Nouvel Nicosia Republic of Cyprus.jpg,900x523
Jean Nouvel,Library,File:University of Cyprus UCY New Library Building architect the Jean Nouvel Nicosia Republic of Cyprus.jpg,900x614
Jean Nouvel,Library,File:University of Cyprus UCY New Library Building by architect Jean Nouvel Nicosia Republic of Cyprus.jpg,900x675
Jean Nouvel,Library,File:University of Cyprus Library Jean Nouvel Nicosia Republic of Cyprus January 2015.jpg,870x579
Jean Nouvel,Library,File:University of Cyprus UCY New Library Building by architect Jean Nouvel Nicosia Republic of Cyprus 52.jpg,806x675
Jean Nouvel,Library,File:University of Cyprus Library Jean Nouvel Nicosia Republic of Cyprus January 2015 3.jpg,870x578
Jean Nouvel,Library,File:University of Cyprus Library Jean Nouvel Nicosia Republic of Cyprus January 2015 6.jpg,870x579
Jean Nouvel,Library,File:University of Cyprus Library Jean Nouvel Nicosia Republic of Cyprus January 2015 15.jpg,870x578
Jean Nouvel,Library,File:University of Cyprus Library Jean Nouvel Nicosia Republic of Cyprus January 2015 20.jpg,870x564
Jean Nouvel,Library,File:University of Cyprus Library Jean Nouvel Nicosia Republic of Cyprus January 2015 10.jpg,870x454
Jean Nouvel,Library,File:University of Cyprus Library Jean Nouvel Nicosia Republic of Cyprus January 2015 2.jpg,870x579
Jean Nouvel,Library,File:University of Cyprus UCY New Library Building by architect Jean Nouvel Nicosia Republic of Cyprus Kypros Kypros.jpg,900x675
Jean Nouvel,Library,File:University of Cyprus UCY New grand Library Building by architect Jean Nouvel Nicosia Republic of Cyprus Kypros Levkosia.jpg,900x604
Jean Nouvel,Library,File:University of Cyprus UCY New grand Library Building by architect Jean Nouvel Nicosia Republic of Cyprus Kypros Kypros.jpg,900x675
Jean Nouvel,Library,File:University of Cyprus UCY New grand Library Building by architect Jean Nouvel Nicosia Republic of Cyprus 25Kypros Kipros.jpg,900x618
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page13.jpg,4256x6336
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page04 Initial.jpg,662x721
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page33 ho nan.jpg,2816x2849
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page22 Kiang nan.jpg,2968x3216
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page08.jpg,4264x6336
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page09.jpg,4256x6336
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page05.jpg,4256x6336
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page07.jpg,4256x6336
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page11.jpg,4264x6336
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page10.jpg,4264x6336
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847898).jpg,8799x6395
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page06.jpg,4264x6336
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page04.jpg,4264x6336
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page12.jpg,4256x6336
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848022).jpg,13666x8880
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847337).jpg,8752x6486
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848207).jpg,6597x8902
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page13 Fleuron.jpg,1758x977
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848088).jpg,8916x6534
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847580).jpg,6116x8785
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847803).jpg,13665x8968
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847470).jpg,6269x8786
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847998).jpg,13611x8998
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847124).jpg,6527x8844
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848633).jpg,6541x8849
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847926).jpg,11289x11367
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847522).jpg,6154x8794
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847191).jpg,13259x8920
Jean Nouvel,Library,File:Anville Nouvel atlas de la Chine - Page02.jpg,2672x3911
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848458).jpg,6643x8913
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847910).jpg,8837x6460
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848298).jpg,8897x6617
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848130).jpg,8900x6617
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848489).jpg,8847x6610
Jean Nouvel,Library,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848412).jpg,8895x6593
Jean Nouvel,Office,File:Cologne Tower.jpg,3172x4758
Jean Nouvel,Office,File:Cologne Germany MaxCologne-Tower-01.jpg,5205x3718
Jean Nouvel,Office,"File:Carte de Nouvel an pour la galerie du ""Nouvel essor"" - (estampe) (2e état) - Jean Emile Laboureur - btv1b10536399x.jpg",4174x5360
Jean Nouvel,Office,"File:Königswinter, Drachenfels, Blick auf Bonn -- 2024 -- 3931.jpg",6720x3780
Jean Nouvel,Office,"File:Jean nouvel, danish radio concert hall, 2002-2009 (3551354214).jpg",3736x2592
Jean Nouvel,Office,"File:Ballonfahrt über Köln - Rhein, Deutzer Brücke, Kölner Dom, Groß St Martin, KölnTurm-RS-4085.jpg",3869x2579
Jean Nouvel,Office,"File:Paris, église Saint-Jean-en-Grève - élévation du nouvel autel - dessin - btv1b69367370.jpg",4227x5152
Jean Nouvel,Office,"File:Carte pour la galerie du ""Nouvel Essor"" - (estampe) (1e état) - Jean Emile Laboureur - btv1b105367088.jpg",3389x4606
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (19 of 28).jpg",5730x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (04 of 28).jpg",5770x8046
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (22 of 28).jpg",5730x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (25 of 28).jpg",5712x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (17 of 28).jpg",5770x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (24 of 28).jpg",5730x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (20 of 28).jpg",5730x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (13 of 28).jpg",5770x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (23 of 28).jpg",5672x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (06 of 28).jpg",5770x8046
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (26 of 28).jpg",5788x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (28 of 28).jpg",5904x8182
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (14 of 28).jpg",5750x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (18 of 28).jpg",5692x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (01 of 28).jpg",5866x8104
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (12 of 28).jpg",5730x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (05 of 28).jpg",5788x8084
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (21 of 28).jpg",5672x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (11 of 28).jpg",5730x7970
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (08 of 28).jpg",5846x8046
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (16 of 28).jpg",5750x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (09 of 28).jpg",5730x8084
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (15 of 28).jpg",5770x7988
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (02 of 28).jpg",5846x8124
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (10 of 28).jpg",5750x7970
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (03 of 28).jpg",5788x8084
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (07 of 28).jpg",5788x8084
Jean Nouvel,Office,"File:Nouvel Opéra - registre des ornements confiés aux sculpteurs Louis Villeminot, Ambroise Choiselat, Jean-Pierre Hurpin, Emile Knecht, Ouguenade, Perreault, Louis-Félix Chabaud et Alfred Darvant - Charles... - btv1b53138602b (27 of 28).jpg",5904x8142
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847898).jpg,8799x6395
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847337).jpg,8752x6486
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848207).jpg,6597x8902
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848088).jpg,8916x6534
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848022).jpg,13666x8880
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847470).jpg,6269x8786
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847998).jpg,13611x8998
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848458).jpg,6643x8913
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106848633).jpg,6541x8849
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847580).jpg,6116x8785
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847124).jpg,6527x8844
Jean Nouvel,Office,File:Nouvel atlas universel-portatif de geographie ancienne & moderne 1817 (106847803).jpg,13665x8968
Jean Nouvel,Office,File:Nouvel atlas géographique et historique pour l'étude facile de la géographie et pour l'intelligence des nouvelles publiques tant dans la guerre que dans la paix - Par Jean Rousset de Missy ; Revu et... - btv1b10894734q (003 of 144).jpg,4762x4977
Jean Nouvel,Restaurant,File:Uniqa Tower Jean Nouvel - Blue hour - Le Loft Restaurant 18th Floor 8117.jpg,4176x3202
Jean Nouvel,Restaurant,File:Rorschacherberg-Schloss Wartegg-cabane Jean Nouvel-01ASD.jpg,4624x3468
Jean Nouvel,Restaurant,File:Philharmonie de Paris designed by Jean Nouvel 02.JPG,2811x1423
Jean Nouvel,Restaurant,File:Uniqa Tower - Le Loft Restaurant 18th Floor.jpg,5184x3456
Jean Nouvel,Restaurant,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36053914651).jpg",5184x3456
Jean Nouvel,Restaurant,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36146048276).jpg",5158x3414
Jean Nouvel,Restaurant,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36146045646).jpg",5184x3456
Jean Nouvel,Restaurant,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36146054526).jpg",5112x3360
Jean Nouvel,Restaurant,"File:Madrid - Museo Reina Sofía, Edificio Nouvel (36146047486).jpg",3456x5184
Jean Nouvel,Restaurant,"File:Le KUMU, musée dart estonien (Tallinn) (7637588430).jpg",1536x1024
Jean Nouvel,Restaurant,File:Palais Garnier plan d'ensemble - Nuitter 1875 p196 - Google Books.jpg,1057x1625
Jean Nouvel,Restaurant,"File:AVIS En raison des circonstances exceptionnelles où se trouve en ce moment la Ville de Paris, et de la néces- sité de, AFF3590.jpg",5960x7793
Jean Nouvel,Studio,"File:Studio 3, Copenhagen Concert Hall.jpg",2469x3473
Jean Nouvel,Studio,"File:Studio 2, Copenhagen Concert Hall.jpg",2493x3797
Jean Nouvel,Studio,File:Serpentine Pavilion X12.jpg,1200x960
Jean Nouvel,Studio,File:Serpentine Gallery 10 years pop-up pavilions.jpg,1366x2048
Michael Graves,Building,"File:E.H. Graves Jr. Building, Eufaula.JPG",4320x3240
